Id,SalePrice
1674,262128.1283673849
1675,186216.42034279671
1676,199961.51188918878
1677,214565.90598612558
1678,400639.56175151793
1679,321296.3432299339
1680,285359.33385996404
1681,248518.46275047958
1682,289482.03150395583
1683,191711.4247750903
1684,207326.90809576865
1685,182343.01313297963
1686,176482.25997646223
1687,187451.6709923905
1688,212310.92223430634
1689,210677.60718855518
1693,188729.10210693348
1694,202737.10569416452
1695,190736.96749263327
1697,194542.7992451468
1698,329355.7689738928
1700,252295.8284548081
1702,259387.98435057164
1703,263685.9317263735
1704,290262.7353668811
1705,239231.40997994994
1706,373691.69998047827
1708,204365.3228304363
1709,272950.9963111549
1710,235379.42996978923
1711,281999.73282913794
1712,255193.15399301075
1713,270675.7723543891
1714,224408.60272552283
1715,214340.28693852108
1716,185780.47934663342
1717,194522.63398983283
1719,212351.41536655067
1720,255651.0992181152
1721,184904.4947852816
1723,167904.82599428715
1724,230200.6528939486
1725,249643.7110847088
1726,188999.12374483747
1727,150476.11907644756
1728,201049.78590518958
1730,171622.98278084747
1731,121011.92731365026
1736,98053.0319754656
1739,273494.73511282145
1742,177531.59735272825
1743,190379.0984673889
1745,208925.17691704188
1746,228680.65150026535
1748,230842.25142190116
1749,151746.7423215534
1750,149358.05403022794
1752,107481.11746899132
1753,146596.05305074342
1754,233182.71855072328
1756,145157.55805919878
1757,97900.5644063321
1760,173763.8281920408
1761,164287.59338098136
1763,170669.92389172548
1764,108809.53412733064
1765,192242.15006638388
1766,212477.80888595618
1767,256980.38697449467
1768,138697.96506680013
1770,163350.77659396548
1771,104887.3667917687
1772,114874.70937087387
1773,103622.80031518568
1774,131990.62282839976
1775,147628.98345254338
1776,138676.6961314117
1777,98436.71027433244
1778,142514.3715601773
1779,119303.73314109235
1780,203076.33247650764
1781,111827.84158948017
1782,44083.806606800295
1783,140411.7133162187
1784,82980.02034977917
1785,101288.44893266587
1786,151225.92491774214
1787,175130.35126058734
1789,102108.31606615055
1790,33867.61819935404
1791,210759.1654272352
1792,166296.45460078563
1793,161815.40884659765
1794,184204.16236912273
1795,125300.95681722392
1796,131834.5196593951
1797,148497.35425788024
1798,100106.09195193974
1799,106592.37372097839
1800,101708.3696975403
1801,99177.89355667448
1802,161965.53723106626
1803,170856.50255153235
1804,135671.55704997596
1805,147667.79500274733
1806,135910.06277160463
1807,174359.37708613067
1808,124758.22520523192
1810,150341.8461839261
1813,117900.82917649532
1814,79633.44595153141
1815,9968.58987606084
1816,91327.52446360467
1817,97550.15216408973
1818,151533.28578135278
1819,131863.58416086808
1821,117824.96713357978
1822,169338.9747643459
1825,135612.53659734083
1826,96398.32058685413
1827,98944.95012903749
1828,137222.34315882996
1829,179501.98784188903
1830,164476.81380246533
1831,183714.741669185
1833,158259.02373182378
1836,120481.26944855973
1838,118160.15182282287
1839,80952.28859413275
1842,85933.1784667708
1843,123057.45574079291
1845,131433.91822027764
1846,149729.40680989996
1850,116024.67129632295
1851,149291.3155266794
1852,120189.1268172171
1853,118415.99994087336
1854,185692.6574694959
1855,157871.49930436397
1856,238616.1330491274
1857,140788.84030199237
1858,131049.83267196035
1859,113051.96633009776
1860,156715.85538067995
1861,112195.05052500172
1865,327726.44215172925
1866,322311.26962513966
1867,246799.31546083977
1868,288379.70998248225
1869,231061.17566720163
1870,257357.20882493793
1871,254030.19306225213
1872,177459.52653761022
1874,142894.80336091318
1875,214550.93502623704
1876,213676.3253923771
1877,228431.90990021918
1878,218078.749312839
1880,148746.32061569812
1881,252713.76246806933
1885,260461.38677045074
1887,240939.66741371737
1888,299560.56384669244
1889,171605.54312070785
1890,108503.18890370964
1891,147163.35603906005
1892,68740.05571024586
1893,127028.94608312869
1895,148834.3882207896
1896,121721.09064476169
1897,113462.74785113824
1898,124238.00633963593
1899,154204.32971188868
1900,160798.81464273832
1901,173405.3436822549
1902,131167.6127292656
1904,129262.47471586498
1905,194636.3957806658
1906,157353.3995006818
1907,209637.55843413458
1908,135894.8505929138
1909,160252.52718860912
1910,141356.5180645557
1913,166471.93652392924
1914,48551.74501224095
1915,257002.49963543052
1916,10163.30946108629
1917,268963.12327192165
1918,145070.10641842964
1919,195307.4361520044
1920,173038.82859870326
1921,336884.3874228634
1922,308215.37073140265
1924,226917.8137355533
1925,227390.35397562222
1926,341596.6384270347
1927,123839.0673650899
1928,166478.75892737438
1929,102437.80205499474
1930,124880.1432153359
1931,144557.3118334955
1932,138667.34208452445
1933,162788.17670229683
1934,189741.8791893837
1935,186003.06247148174
1936,190346.86535459664
1938,176155.9600564239
1939,239874.04691267014
1940,197155.0719564003
1941,183924.55967034656
1943,206726.70853075804
1944,283653.2070698601
1945,335407.9848740136
1947,272296.8017698352
1949,256119.15484955
1951,273311.8581666562
1952,228516.61210186896
1953,203349.71666418063
1954,223884.95916678314
1955,134630.90812361054
1957,174404.404974106
1959,127872.84618628281
1960,83996.01643861388
1961,122114.61250670743
1962,112370.79474321078
1963,125934.55350012332
1964,103574.7516663163
1965,143880.82416488486
1966,157018.71304323385
1967,280925.4828661508
1968,337991.2067450951
1969,334258.76986625744
1970,347851.37365795276
1971,407226.7412042697
1972,341092.7696459906
1973,275916.6950021733
1974,302621.74164692615
1975,416195.4693127591
1976,297388.49821170676
1977,340025.23694257694
1978,297064.5010395867
1979,301909.31953435275
1980,178699.19597629155
1981,308174.25202419446
1982,233234.39010228217
1983,213002.22640472208
1984,185067.37696381425
1987,199223.54046717938
1988,182795.52206015587
1991,220671.73309427407
1992,243023.76272912347
1994,248828.51660528034
1995,201970.6526346756
1996,281800.2198464384
1998,301088.920029924
1999,268079.1051088306
2001,272061.90204189136
2002,260925.8591113689
2003,267428.04700180725
2004,292635.4481826378
2006,216718.90260679857
2007,262009.04677765886
2008,226317.97313174512
2009,198882.24163223035
2010,213621.86209067982
2012,183698.04815854272
2013,176636.92381253908
2014,191389.94733507652
2015,202279.1716164404
2016,199046.05502399942
2017,205432.7952355789
2018,109111.75712329755
2019,133894.1154522209
2020,75383.58482376742
2021,89470.35425128601
2022,188684.3290915261
2023,135139.8741613014
2025,329141.33782554325
2026,179656.13940616488
2027,158748.69885968417
2028,172393.09688280872
2029,176162.9499482233
2032,242769.62415171205
2033,261822.47492890363
2034,185718.4023948626
2035,243307.1260795421
2036,231212.29865217325
2037,234372.8881269833
2038,306355.2865338838
2039,218479.2281821298
2041,274865.0330724986
2044,189381.71236058278
2046,119553.70690556546
2047,137470.10151070263
2048,142853.5455028913
2049,113675.65361104137
2051,111436.64172999165
2052,133115.4684907021
2054,66682.06569111999
2055,155547.3332404429
2056,144985.08205039683
2057,99042.60274545709
2058,216294.0480686226
2059,134749.33211671328
2060,189949.16020454583
2061,195878.3893632209
2062,114553.05217344267
2063,106568.18409532611
2064,125179.84625678067
2066,179311.8739976245
2067,120171.22895950638
2068,119469.86947839521
2069,70847.45476135868
2070,98899.43059664825
2071,67172.76989840204
2072,167125.69034666708
2073,130520.66584582324
2074,169483.55851097358
2076,129900.76471608365
2077,123981.38314949465
2078,98680.5459792011
2079,146316.10473459354
2080,124756.63603877067
2081,117977.06957373652
2083,141376.89440495125
2084,92675.57614758052
2085,100115.40108794835
2086,156621.86621360085
2087,135095.755848896
2088,100820.3812941229
2089,63348.735213460866
2090,124210.8352577549
2092,144100.71499872254
2093,122105.08234626171
2095,134746.72276042053
2096,78888.18990967958
2098,152442.69399741874
2099,8780.20700526936
2101,96608.16566449613
2102,152812.07669350295
2103,90646.78905112552
2104,126196.55323540629
2106,19691.842233738396
2107,214139.95727203786
2108,121146.17838705215
2109,95562.6408589168
2110,120348.11088975752
2113,116570.33116740477
2114,122473.57575043337
2115,157634.45578734833
2116,125156.0915466256
2117,149325.41263004392
2118,125849.78422921523
2119,109697.48388451873
2120,121534.55458946107
2122,81054.79952203436
2124,194608.40815356676
2125,133415.39129255712
2126,154648.10466134315
2128,135674.02738995082
2130,131171.86297921068
2131,179906.02590002678
2133,137884.16785274935
2134,134999.57092227554
2135,119487.82193683693
2137,100232.20672203996
2139,158402.06997717288
2140,135455.43771719094
2144,98477.127105169
2145,133377.61424574093
2146,188932.81794387964
2148,170203.24889819697
2150,235189.76862856583
2151,139690.10066671693
2153,188185.0437615174
2155,154323.16462648334
2157,249057.8548506326
2159,218708.46976666036
2160,194310.6695938867
2161,262597.1454247285
2162,376975.3012088791
2163,327215.64897657395
2166,156507.40552288108
2169,203762.84315730492
2170,207370.20288122864
2173,196901.071127126
2177,242753.7350932737
2178,233072.48372738902
2180,236839.40222359635
2181,196191.50020242296
2182,231709.47229144583
2183,193873.4935139271
2184,123189.46069940273
2185,123599.08914703457
2186,168898.68586632633
2188,169979.11129729147
2195,74199.52956260275
2196,70210.15712287836
2197,92614.44265371398
2198,181876.90498537524
2199,199387.58448034874
2200,153325.7535874846
2201,145080.07773064263
2202,216071.51207669196
2206,143927.24489319348
2207,214378.59637776297
2208,261622.61844442412
2209,196384.51653302554
2210,137501.82085014018
2211,140344.71372977854
2212,122353.45605768613
2214,127315.7466104303
2215,98814.85376988514
2216,138301.94507619902
2217,17743.045274258824
2218,74383.50885016122
2219,75549.1345953627
2220,47784.748858132865
2221,257029.53766752407
2222,237442.9928294348
2225,121791.40872213035
2226,180169.35192276747
2227,223916.83475211659
2228,281855.94169943314
2229,245496.89802094083
2230,144425.32902441174
2231,214597.449493604
2232,195887.8938543864
2233,189672.2948187529
2234,256176.8021843573
2236,263043.1442032587
2237,312996.85434946837
2238,249145.5024682118
2240,168753.0830046956
2241,132810.65846895846
2243,110002.87912955997
2244,87672.69062428642
2245,88774.05966051156
2248,116127.38536794251
2249,113415.82380040479
2250,133238.557219747
2252,199409.72964543942
2253,169324.72001653956
2256,192554.59007148887
2257,204341.8462748793
2260,162739.91956825112
2261,204501.4941678627
2262,215505.47633343842
2263,321366.2024813632
2264,399735.0881317435
2265,147376.8548140605
2266,261914.44970672787
2267,333616.92022463237
2268,361936.6559708391
2270,212192.17598597566
2271,237449.38155637588
2272,249596.81064903154
2273,175051.75136987236
2274,203070.6427928761
2275,172035.57795390626
2276,190293.7840960794
2277,203961.9284234855
2278,170850.86955605238
2279,98627.20878957165
2281,162534.92609977024
2282,186260.94252043497
2283,124513.19417178258
2284,105600.41941259732
2285,149816.9270524357
2286,117005.96391706704
2287,316063.49356804974
2288,262163.43305089604
2289,310245.21159052895
2290,353368.60170571227
2291,298614.98729416216
2292,375079.2687701036
2293,366399.6347338569
2294,322543.35747025814
2295,409783.97325072973
2296,241004.62271181121
2297,300587.6005764934
2298,294452.3292707999
2299,317672.661423448
2300,305691.5482684255
2302,261946.7509986998
2303,255104.71882520174
2304,247084.3451528512
2305,192487.95017372398
2306,195145.99894515867
2307,198642.47962044668
2308,223321.31490380573
2309,272280.18748588837
2310,209841.8248944697
2311,218499.8073479156
2313,179405.83726305165
2314,195923.7817084419
2315,183979.09655867028
2316,215861.4564867739
2317,184964.80071862834
2318,170421.48567171628
2319,195362.24144238606
2320,193360.20972153684
2322,203663.79530606465
2323,199117.5375569628
2324,207909.72162218997
2325,210244.14248328842
2327,215415.2573620507
2329,206053.52307457943
2330,194084.54921198892
2331,319942.82224581577
2332,353268.9541386047
2333,314760.9540398475
2334,257149.15279239113
2335,276959.85665518907
2336,306446.55457499414
2337,191926.5266552188
2338,276618.8135518944
2339,240425.6145193975
2340,368010.35594045813
2342,249416.51407853398
2343,238348.3113759756
2344,237314.3183224555
2345,248581.93254054384
2346,210740.87592655933
2347,190440.0713007797
2348,238981.8641815295
2349,169491.4480535537
2351,233889.2081054449
2352,258832.60976241296
2353,250689.1291553618
2356,163863.5160036669
2357,207645.5030888049
2359,126513.07991155866
2360,117527.69572112942
2361,145279.59002806246
2363,152988.95089742658
2364,204014.79753828072
2365,231161.85013314872
2366,194591.20056735934
2367,220091.27654320444
2368,202928.9476490419
2370,181740.65769962897
2371,152373.35431390489
2372,184881.63731695362
2374,296898.0466913013
2375,238927.4943895936
2376,294122.4506160079
2377,312345.8624160818
2378,163169.88410774362
2379,237459.0333336452
2381,180071.89465672895
2382,234800.7588960817
2383,219174.32477767742
2384,258380.48761264468
2385,180122.12828411954
2386,141693.3373888391
2387,124042.95986016304
2389,131468.84509228938
2391,136253.75412526284
2392,95676.64953885134
2393,188250.54294826812
2394,134095.10803495185
2395,215672.7967809462
2398,128290.34268619493
2401,115286.68730643019
2402,141222.8532142127
2403,135181.32190407952
2405,169552.476320809
2406,156337.04273355007
2407,120225.05080727581
2408,155281.03281112877
2409,107994.2715879397
2410,200094.64314756612
2411,111440.0483144864
2412,142980.66563874832
2413,110988.12435280229
2414,133537.5154130694
2415,114318.44266943913
2416,143396.3265162697
2417,123199.17837720271
2418,121585.32219953812
2419,95344.12010602024
2420,118844.63307130663
2421,108453.71442839922
2425,230915.11683165468
2426,152342.63252016297
2428,187879.36751449038
2429,97205.44817213598
2430,140578.66841076757
2431,98997.50412752246
2433,132736.9955137549
2434,124850.57965965266
2435,142823.28749184473
2436,98047.2294302166
2437,94230.14689333714
2438,103559.70568536734
2439,116687.52704549581
2440,138598.189765051
2441,105365.5895044133
2442,96195.40926956106
2443,142191.98214459908
2444,126329.57698514545
2445,63783.95861546113
2446,116292.43790867692
2448,143803.1422103434
2449,118142.50977562252
2450,168744.71632177988
2451,113343.24956599297
2452,219970.20972528146
2453,80420.39168617479
2454,115030.33789657103
2455,144964.76493505365
2456,132908.65161237074
2457,121077.20099450322
2458,127560.68172541517
2459,91401.76029967284
2461,119526.50507521769
2462,121973.0049343009
2463,137746.40333225834
2464,175455.20510761742
2465,147527.79193791258
2466,106338.77683555079
2468,85546.95051041036
2469,79966.64810800063
2470,198545.5149001414
2471,228603.35888858978
2472,180459.39405786828
2473,95524.74098363286
2474,64850.25422318303
2475,242649.09082942316
2476,86387.49672126304
2477,82871.10267418623
2478,159515.31623102142
2479,102301.88460872113
2480,134404.8858602927
2482,115121.07897084975
2483,90538.83775356365
2486,136193.28955469304
2487,203941.24510567868
2488,183731.27717553335
2489,161573.41740875505
2490,144691.21386157023
2495,77656.52016346576
2496,232724.07141154492
2497,150014.3824744604
2498,93495.26955012744
2500,106769.64255289244
2501,127674.0509754233
2502,145548.78098664945
2503,76530.61077785166
2504,157350.75356490188
2505,235149.35415383475
2506,266008.6260978724
2507,274694.75493526016
2508,267288.6710802296
2509,233298.5328535312
2510,235756.49138297956
2511,196483.49322781782
2512,208208.04001323972
2514,265685.0869779303
2516,188377.98221189273
2517,136183.70771014458
2518,140784.74951619306
2519,227036.7061344355
2520,242177.02517772722
2521,202475.99778248277
2523,113471.07178881858
2524,130440.65813810378
2525,139477.50024236832
2526,131012.63532783045
2527,111296.72953126999
2528,116461.00950131356
2529,135083.09214372188
2530,119056.21757351467
2532,237389.8748007575
2533,215248.66866789572
2534,248580.70067916485
2537,255814.80452339211
2538,194639.01741203573
2539,210524.53564179596
2540,177068.82088804105
2541,202925.55484753475
2542,151686.21082194033
2543,116052.46631226037
2544,102947.98507873924
2545,149147.8509090785
2546,152335.74536402267
2547,166238.8305406652
2549,165907.07379915635
2550,525423.6034384151
2551,145346.6642571569
2552,120864.42306152801
2555,131603.0900830212
2556,74702.42610012204
2557,103664.4591909158
2559,104340.83295672294
2560,160561.6418581854
2561,160724.86443492956
2562,132779.91219300777
2563,140372.36290523154
2564,204440.98977894709
2565,144261.91146511422
2566,102436.53269252856
2567,96820.49901609379
2570,136802.212534006
2572,195530.74424299086
2574,263944.44376399997
2575,147400.30200962164
2578,85028.12906976906
2579,16698.56333016022
2581,124907.17191689298
2582,127662.54920384451
2583,263475.5206332565
2585,187888.6764081407
2586,243702.2256008368
2589,164046.50067019276
2590,224602.3416088831
2591,244165.55806687637
2592,213304.77749155439
2594,200350.32423250726
2596,319431.66738184285
2599,322776.54864826193
2600,140445.5822898203
2601,155366.78371613333
2602,51007.37969149044
2605,50706.009772495134
2606,148761.67443009978
2608,219290.12266252935
2609,179074.85075644497
2611,107750.65250490722
2613,131175.48218763643
2614,108160.8909295504
2616,175814.62039341778
2619,226677.37392501906
2620,200975.7470095798
2622,195650.82246362884
2623,247512.91709160456
2624,297834.07789579546
2625,244907.47223380604
2627,184638.48108739196
2628,389777.8447694783
2629,389026.71258218796
2630,326410.0369929937
2631,392116.2902458613
2632,344364.96194274374
2633,279089.9529843335
2634,352170.46727726515
2636,207413.01831989293
2638,259622.5536611271
2639,209233.23478884064
2640,169965.21755019366
2641,85090.05707168137
2642,183644.00228712382
2643,128194.81660464453
2644,133081.09899339662
2645,117408.82870185119
2646,110114.15333688585
2647,119784.05472559738
2648,151592.3348520738
2649,144769.84667194495
2650,152870.94518814725
2651,144219.17984896922
2652,355056.2756912953
2653,258758.9295978176
2654,230001.89191085333
2655,348172.83068599645
2656,304131.422734539
2657,308103.1999940502
2659,284279.9800263266
2660,309514.36000720505
2661,319091.93555837777
2662,326811.5291997562
2664,263382.600161531
2665,330072.6400290115
2666,274730.6442299553
2667,185487.1542328063
2668,200414.023296715
2669,168003.60646777414
2670,281562.04690986034
2671,199469.7662852141
2672,203646.15921421745
2675,173118.28720061062
2676,206906.36646059225
2679,286978.1204979834
2680,291624.91137931263
2682,307697.2990366714
2683,416371.38619592786
2686,256916.80795325548
2688,225383.10259955423
2689,211248.2372497702
2690,361448.3169462718
2691,186006.30210988293
2693,196448.4242391754
2695,214388.3391192255
2696,200788.5584013448
2697,188451.90878008818
2698,206116.38303610636
2699,174309.49081081687
2700,147442.3259377582
2702,122806.48236738448
2703,153658.87336625461
2706,96417.1653334985
2711,239341.25460708607
2712,350111.07557274355
2713,175953.2200637476
2714,157802.26066394313
2717,177234.9042861627
2718,223761.82308946387
2719,137083.88271292788
2720,227142.78641269356
2721,138089.24154968187
2722,176533.50215536915
2723,179993.71891048364
2724,106901.31579420483
2726,122753.41869923845
2727,161368.5675736193
2729,134233.960229652
2730,135314.76409046142
2731,137089.82181392214
2732,111773.97615435207
2733,175032.60039906926
2734,148549.41568304948
2735,130193.18401775043
2736,131682.8164503309
2737,105102.70983362151
2740,147738.02869532863
2741,120694.03748802259
2743,134320.29753431934
2744,166316.31425602594
2745,160799.60823412752
2746,124501.44757726789
2747,174565.55698123085
2748,117299.71893262956
2749,133449.78921162128
2750,110080.8956892821
2751,128871.61296323757
2752,236426.28229283425
2753,179414.86706560222
2754,225288.52148190513
2755,142053.26106830663
2756,58478.181759712286
2757,48211.54867954878
2758,73459.90798132005
2759,169708.4757395652
2760,108301.61987184896
2761,133357.79837822984
2762,136832.65834633703
2763,228673.90347946482
2764,196545.96226968477
2766,105114.69002553588
2767,42809.692088349955
2769,114744.64994423394
2770,181521.7450614581
2771,94214.52500353567
2773,151903.77442573616
2774,139899.724552477
2775,107391.15539409686
2776,157741.8813364529
2777,170723.5706889024
2778,139291.5819497176
2779,78594.44883470424
2780,107108.03915374889
2781,89150.50980227673
2782,76610.20581479045
2783,75815.18167007365
2784,98398.32719659177
2785,122521.54304186767
2786,39045.20209288667
2787,121468.25715723122
2788,34746.72706723027
2789,186299.8469047011
2791,87457.10893950425
2793,173913.68151087756
2794,61705.08844856126
2795,114116.99414857174
2796,78835.73764912668
2797,203990.46202798933
2798,122001.43014526227
2799,108887.62799324212
2801,112822.16287507722
2802,128189.2835677003
2803,138853.25441486388
2804,140657.57727646665
2805,108091.8720942589
2806,68258.43156350474
2807,177577.0058275417
2809,110791.72902881191
2810,123838.06356921094
2814,131365.479854587
2817,153941.14197237394
2818,127144.84736615932
2820,122667.42703717039
2821,106275.93632521969
2822,209169.91667061695
2823,279857.8643095833
2824,152552.4180248808
2825,176823.1626939685
2826,120668.85651539359
2827,123671.05414424022
2828,233522.2589537017
2829,240526.97855946678
2830,220085.07258621883
2831,202497.59591532196
2832,232546.75728044775
2833,281440.81675915676
2834,214009.23700545705
2835,219000.66723909136
2836,208729.3643699172
2837,184896.49666163675
2838,129673.52000501961
2839,181453.4684926849
2841,211302.61189054511
2842,237250.43911933783
2843,150415.10218577925
2844,189850.72846315266
2845,109801.75271280063
2847,218895.02179200063
2849,206548.3569871788
2850,304662.56665724446
2852,252637.02928676014
2853,236136.22888113302
2854,159806.79165641498
2855,222140.09681791067
2856,203872.87255550595
2857,197600.39786513802
2858,217277.9474912847
2859,117137.97508271504
2861,135050.4150850845
2862,223050.63347533694
2864,241185.9722909578
2865,145286.30522529176
2866,186707.21388357342
2867,66987.4323994217
2868,126585.41442927113
2869,93649.24120700383
2870,131794.0475214559
2872,-6292.197523117065
2873,77426.81921090372
2874,133912.2440827645
2875,114183.93814596138
2876,195637.44127247087
2877,128773.1361541932
2878,157495.1739421261
2879,120923.48130937992
2880,85207.5101304457
2881,136949.0112929945
2882,150655.83933954453
2883,192253.32532843295
2884,221220.3143445088
2885,172387.9929803284
2886,223077.6105809298
2887,112483.95098243048
2888,145806.47092860471
2890,55570.60326041677
2891,138654.0890383462
2895,286339.7548656198
2896,257594.08753788704
2897,201640.90027500526
2898,153329.34476067196
2899,222745.9686068499
2900,159427.17067818344
2903,309361.27385678445
2904,329475.5611751864
2905,24700.382908300264
2906,250748.91907974472
2907,93151.68222464016
2908,120633.54220599728
2911,50848.83229628834
2912,151870.57602530718
2913,55405.81611291971
2916,60672.14264061372
2917,164959.07622113172
2919,258123.07926035044
